USCADI,Organization,Category,Currency,Amount,Start (yyyyMMdd),End (yyyyMMdd),Document Hash
A6ZKSHWKY4OOWEDM6H5PPF5PAXZ7L6ZN644WL6WI64IN2K34XBRQ====,ORG1,CASH-MPA,USD,54064,20240401,20240701,UARH2BSRPWZM23334LAQO3XTAOXYGNK5J3VRDLX355ZE3HEGQHYA====
RSOFYPBYINQOQTQN4VGLS4NG6ZWNDRGTHNVULYJN7ZAZULKQ4HRQ====,ORG1,CASH-MPA,USD,94828,20240401,20240701,B5BER24LTN2TLOHM4WVU3HWQVH2T5WV5YTSI5DDEGGU4YB4VRNIQ====
6JFHOV4W7WPFYOFQZ73T6VTDFZPXOEJR4DOSL6XYE42B7CVP6E6A====,ORG1,CASH-MPA,USD,82741,20240401,20240701,HA7VMYRMZQKK4Y2HRDKY2IK5KLG2EDSYDSERF27F742HL6E7F76Q====
6L64DP6OFDV57E4BTSEHZEU5YTLJ6LCENTOIZ3UGDT3T6VARKD4A====,ORG1,CASH-MPA,USD,8859,20240401,20240701,FPWRCSJHNEXNCCX2L7SL5SHCLULIGKFEDHV3XQXH3GURCOH5SASA====
DBMOSOOHJTPWTECNZSZFDOIN225WVBBYC77JQRVIFT7BTXHHANUA====,ORG1,CASH-MPA,USD,15814,20240401,20240701,XIRNY5FSGPGFXPKQE7XMGFNJA3OTAP3V555QYRKAWUDWVT4B4LUQ====
AV3YD3UJR2R3Y3I3AI63EJWFDRQEJKU6Y7M5L47XXARZPKKFZSDA====,ORG1,CASH-MPA,USD,85444,20240401,20240701,4O46TVTG4RL5TEIFU64EXQIMNYCX7WKPKD26JPDU5UKUYYJ2LQ2Q====
OBKJPEG5ORZQFISNE3XP47GKKKTPVJGYLIJNALTJ55YERJJGTWBQ====,ORG1,CASH-MPA,USD,92990,20240401,20240701,PJTFCDMNPMC7GEEM7X2PJUJI5DINZXA42MLPI5Z6NUOFGHFV4CGA====
VAQXFDN75DTVZJCRR3OA2BWI2GB6NVMY7LUDZSTBYRWRCZOEDKXQ====,ORG1,CASH-MPA,USD,81949,20240401,20240701,BPWOMK45P3P2X346NZYD7MZT55JBYLIB6CJHYJM7KVEFJTAF5PDA====
Z3ZKQAFT7ZM6VDCVZ4OXOZV2MAES55NDLBMDDP4CFOH6KVHNGCMA====,ORG1,CASH-MPA,USD,77753,20240401,20240701,VWJF7GVJVQTWR57R3XMJYTQBXB3YYYY223TB5MCP2ZQCKCNYQLGA====
LJE5F456ZN4F6ZZM5NBWEBXBOOZI7HCCAH3AYJC7FWXNB6KMORRQ====,ORG1,CASH-MPA,USD,55283,20240401,20240701,
AAPUPAKTAWACI2BNE2BEKXDBUSLWXNWKLEZHG3XFCC4DB7SV4F7A====,ORG1,CASH-MPA,USD,51470,20240401,20240701,
DHHDEUAEKYEPKRE3CIKZOJJEDSDPB5RFXEDMOP6EUXKY6QE4SWLQ====,ORG1,CASH-MPA,USD,13133,20240401,20240701,WBPOPGDTOGRGPR5IZW3V43WUTLF5OB4KYPGWAM4NA62KZDC3PW6A====
63OE4ZOAHNLNVQGL5MJHGJCDPYD6I6FKYH2UWHGHJIUQMSVOTTBQ====,ORG1,CASH-MPA,USD,9559,20240401,20240701,
OPPOJHKS6G43DTFO4BFLHGWPQKMRITAEN5U7NPSDMZKLRKFYXUYQ====,ORG1,CASH-MPA,USD,27102,20240401,20240701,HMSCF6DZKLKQUBQDIEGWAPKZAPHOTUPEPBLZ7ZCEXM6FURSSDFLQ====
RLZAECDX2FSJLOGNHGJTDWMVMZ2BLZBUGPY2K3HV4S2L7XZ7YN5A====,ORG1,CASH-MPA,USD,64445,20240401,20240701,367JHH4GSFACR4VD42EW3X6RII3W7CUFDIY3HVHKVIFLB6553T6Q====
NRAYWZESPPHMQWYGT32S477UISMGQWWQ3YWF7OIXGN7YNREMBM2Q====,ORG1,CASH-MPA,USD,33615,20240401,20240701,UJWTCEHMQRKJ7WX5HAJOE4QLMQRQVIV2IUFWZ5AIG3DJKW4EILAA====
S7Z6BF5RAHKZSIQYM7AB6FWUNP3YR3SQOEE4PJMBPGXHWWL2JVMQ====,ORG1,CASH-MPA,USD,28020,20240401,20240701,ZR75CSJGD6QZX4ZVN4Y2IXGG3NDBTOHY53HARKCI7WPCJEX4FBDQ====
JB4AOVXJDZKGT673ZPQFKSWJ73WAQSG46YKGNSBV6BAYX2UNVURA====,ORG1,CASH-MPA,USD,98991,20240401,20240701,2R4HYGFJOGHMJGZ7LAZSEIKEM7WD2FPJM5DWIXPODHYENR2NACBA====
KH4IK6XQMHRQLIBTE4VY3AXJBFTT5M2TAMKHBVMZ43IW2LS2OR3Q====,ORG1,CASH-MPA,USD,21157,20240401,20240701,
DJX7YAZKEXZSEXKVR7OJN24HSAOAZ76R2G2Q3T7Y6VSYBT6STTLA====,ORG1,CASH-MPA,USD,12807,20240401,20240701,ROKDOXPXQ4Y7HGPR6XQIA6QMYZG3YFIA4CUSJ47BGYNAAHHYYDUA====
B32E2YQFWERGMMVJX3PPQZJVXARJF5QG3XKL2NWUQBH7R4QDNDUA====,ORG1,CASH-MPA,USD,67834,20240401,20240701,OYA7AEA6Q7W3PUZPROWOLPFR64GROPWAVC6I4BUORTMFDSUPPH2Q====
L23YTZGW6KYT2USYTRLSNDCMP352FRABW3KEEO2WACCNVINU4I7Q====,ORG1,CASH-MPA,USD,73182,20240401,20240701,LIBWWNA73WR5FZU54342J7UARUGLOBGFRZZUOH2KEZDA2HFDPFOA====
ZQPV64VWVU6G5UT5FHCBXRXYI52T7ZEAILAF5W3XSRSW7QLRB4TA====,ORG1,CASH-MPA,USD,17988,20240401,20240701,NPB3LME5CH3EHNWJQO7MIT2557ASXYPBSOW6ESQHUVR7QLX45IWA====
Q32TOFLUHOFHUPII3A4XAIQTA3YTBCPHXMJH4W6CAE6V7O7L5OWQ====,ORG1,CASH-MPA,USD,57144,20240401,20240701,B5DGJQB6PKSLAMWZJDWQAYFQWLFU2NXYU4XALSEIXNF6XCJJQ2ZQ====
G4DC655BBRMWJM7RCLZTHHM4Y5SERA7CE6W7K6SZ55ZPA5IXRGIQ====,ORG1,CASH-MPA,USD,75739,20240401,20240701,
QF5767VG2J5SKSCN5OZ7Q5W2ORN25VZYGZRIRLTCUJEPIUBYPV6A====,ORG1,CASH-MPA,USD,57406,20240401,20240701,
WV6BGOQK54IYF7U4HOYXEY3PHLNKXEI5NSQUPMVIXY6MIDJ7MR5A====,ORG1,CASH-MPA,USD,15630,20240401,20240701,SI45LMHEE4V65QN5J5IXTQO4VV6OTDQ7RUINXH3VRIJHL34CY5IQ====
NRXYYRFJHWMX2HOCYHZFM23IHKPPQMS4LHNPHLMO3XJCBDHDAGCQ====,ORG1,CASH-MPA,USD,49284,20240401,20240701,
F4O7FPIDHIBE4Q32AYOEOJVL66CJVPPUCRMKRVIXYGNHNVICYU6Q====,ORG1,CASH-MPA,USD,81629,20240401,20240701,OJNNLVYCYNNBFIAWPE4UUOT53CDLYGCU7CUPFFWB7K2M7C3CLTDQ====
UX6UDVAC35HCGQOQY7ESS72HPTXWM2O6LTQHSD7MXZS52TFKES7Q====,ORG1,CASH-MPA,USD,50015,20240401,20240701,AEBHZOSWB6V6VYH7FS6GKRDWN3F3TTAPB4QSURMNUEMTVVHZ6WLQ====
K6KVT3PU4WNQPPU25775VL7V325NCPMVWWLUCOPCSYEKIPEMAGSA====,ORG1,CASH-MPA,USD,78178,20240401,20240701,Z5P6SSCWKENJVKJ77NG6YF5EHXKC3ZSKTBJ2JEBT6VV22YARTLZA====
JN5YTLEMPWWX2SFZMABRDS6ULRXEN22RMDLYL3ESW5B6COTWBKUQ====,ORG1,CASH-MPA,USD,81053,20240401,20240701,TKKKK2KJESSRZ46PCBRXQ7JABTSETLFTFBQTCOMGZR27I2BVO6OA====
MXRO4QB33OO2U6RXSM2MO6T3LRZDODQOEYTXALUHHOYHAWJANH3A====,ORG1,CASH-MPA,USD,35673,20240401,20240701,RKYFLJEHNO4EOMTGOGT3JATW7IHHKM6S77JXCTMBLOAY2KWGW7JQ====
2AXPUKACAMKASX6RKOS75HD6WAFRUNKP4437MADD6DI6ZVEVL4FA====,ORG1,CASH-MPA,USD,30073,20240401,20240701,
NPVRWMWN47N2ENFMV2BNTQ3QK6UMUGB3DIY57BVXIIKYVOVLND2Q====,ORG1,CASH-MPA,USD,77118,20240401,20240701,VVMNZZ52ZYBWYHNT4XFYJY5AJP7NU653YOUEL3ITXULTKJORJM5Q====
K2PILARJ3X4AY3NOC6IVVKXQ3VT5OMZYVWGZESF5OXXAT7TQNSAA====,ORG1,CASH-MPA,USD,80829,20240401,20240701,KT2QKZJO75RHF6HAUMHE73QBDBD5JFCBLPFK677J5WI35IL4XDLQ====
7OWMUNZN7XHOOUGISKOFHDF66KIJXAMHLQ57XF7FMIKK2ES7VGNQ====,ORG1,CASH-MPA,USD,47524,20240401,20240701,YIFNSA67UCI4OGRU6AYBKEJ2ITZ6SHKCL2PPTX4QEEDTMOZSER2A====
35UYGFLMVOJRHD4RYPIKZZV3UB7QQNIP3YLRC3XNE5FG6EKNETTA====,ORG1,CASH-MPA,USD,15789,20240401,20240701,AN4LM4AS72AYCKTUTRS62MAZ46HACILV22TKW6RLSB4EGUBPKNBQ====
DOV3IMEKETMYJOY43J4UKDPPSGTGDV5WT6KQ2MRUUVPZMMYZXN3Q====,ORG1,CASH-MPA,USD,39888,20240401,20240701,
3UOZTHM4FIASTI6P4MEAVM7ODQKWGDD6TUOQAXSO4ZBQ6W7QBBFQ====,ORG1,CASH-MPA,USD,8770,20240401,20240701,ZEUPFMGAW7AHTZU5PURBRPRTUNO55UOEKGOMBDNHIH3BUU4FK5AQ====
CTBXUKJL5CW4PFIJSEHK3A2QAR7XDGTWGNZFHCHMWBAP4XUF3UPQ====,ORG1,CASH-MPA,USD,74792,20240401,20240701,67G6ZOX25AKPPNROW5GHLZGIFVANEH3ANHJ4XP3LXRAABFSRKTCQ====
ZJFQTWM47M3MCP2UJQYW5OQRVD2HWZX2OHSJAJJATKLIWKCWYW4Q====,ORG1,CASH-MPA,USD,31713,20240401,20240701,
WEU3APDRFQNR7ZHBSWEZBPKXFLIWW5ODAIBFXXWO4TOVRVFHGW4Q====,ORG1,CASH-MPA,USD,44188,20240401,20240701,4COX4MBYTIAXVGMUYG6E3HLKCEXAAD7V72TX6PPFH3ON2V755NWQ====
DKGKTL32VVSASQNVDNOJ6IYJOTW5DPLIT2324SRT4YSMEJ46NDQQ====,ORG1,CASH-MPA,USD,81843,20240401,20240701,
345H4RYV3XH32WBLMTRH4B3WLCUJQZNEAHX4MP7R536WSCI7BLJA====,ORG1,CASH-MPA,USD,7405,20240401,20240701,7Y34JQFCIXE4VOILXM6XYHQTBZ2YLTVBYSWI2FOJDLQLWN7OQNQA====
IVJIVQGB5KJKEYH6RQ7EB3PBHOUGWCBZAEMK6BQ7QWNWDJCSGN3A====,ORG1,CASH-MPA,USD,12434,20240401,20240701,EWTNYZQLFYTTQKICBUNEZXKJAAFTR4OUIO5PDNEN2XLM5TB4B6GA====
ZRIIRRB7LTXAQ3LFN76LERVTXRK6CISL7NZ62IXZQXOVFD4YLKOA====,ORG1,CASH-MPA,USD,65706,20240401,20240701,IRX6QIPMJH7KH4BLHR2XEI35AJPNQ2KZPTC4CXUTPJFVRAYDGFKA====
F6IUPY2IZXXTJYZ5XVU3KBZMZENPGI2L4MZTRUE7RTYMPYJ7GPKA====,ORG1,CASH-MPA,USD,5361,20240401,20240701,SDGYTYTQE7BRBIEZFQHIDOBTNKTO7QQWZ6XHATTAMEFHATDT2I2Q====
T73X62UJKIZQHEJABUBXM4SWTPHGDVZ5EDQ2BA27MA2IX7E4UBEA====,ORG1,CASH-MPA,USD,78763,20240401,20240701,IIKLORZEEN6Q3JT3R6YBL6CKG4G6HKWTRJCGVA2NTPMBHCDARYHQ====
ACZH3FQVTI5N7HSSMTVIXEUG34CKHJO6BW5PJY5QQ5ZRUQIGOBXA====,ORG1,CASH-MPA,USD,89513,20240401,20240701,3ZPHHAGXMYTAQUDOQAT3SWOXTYB5MWS4XF4QIPT4HNZAULRXIECQ====
KEUHWTGPKIGFC5TT2VAAZFO2H5K6C53UXKUPFB7V5YYZULKLQCEA====,ORG1,CASH-MPA,USD,20801,20240401,20240701,SIJEQYZ5UFX72BKPOAV6YEMOF6E737IKZUYKQFOC3ZWUIW2TAGDA====
7RHFS3SX56VP23XAALYMKKEXNYC5ALDMZN2HHV3ZMWUFIQHIVXLA====,ORG1,CASH-MPA,USD,15156,20240401,20240701,OOYWNKBDSN2BBSKHJS7GKI5QR26GOE37ALPFESO7BJ3BDEHSWLIA====
4YLZTVSPNIDGXVC6XEKDA6NNK7GMZI5CHSNU2HQKNRQXNCQ4FRQA====,ORG1,CASH-MPA,USD,55859,20240401,20240701,RLQJK7RMCYEIIZTQHBLHJGULNMYHGWKLBFBSVZOBG56PBCZINVKQ====
XZWJ3VKXARKJYUXJDGXLTUUPKYUUWMFMVDEKU3WVZQT3UN4LHHMQ====,ORG1,CASH-MPA,USD,39406,20240401,20240701,45XDYSTJM6GTIDH2EC6ORNVIPNJEJAASECNI6ZXGP72SMPC3JONQ====
ZQ3ULLRDFBABXI6JYE7XHLP2AP2ACQ7UXSXE6ZJBNQIPHIEMJJXA====,ORG1,CASH-MPA,USD,88177,20240401,20240701,OJEANWUPKGIMX74FOPQN76AXJKJIBSLOVU27KDNJRHVDJ2ICCIWQ====
NRNTELIVNI2CHCE7ZIMTSOION4PLSSRIFYQK3LLRV6NHDL6CYLDQ====,ORG1,CASH-MPA,USD,20168,20240401,20240701,3XDAMGYYCINKW3RY45UUSJ5X2WZXLBLLIV3M5SDBSD3DZ6MQHPOA====
ZHLIMIKBXGAQYYGHWLFUSK7Q54FHBEY36VNKV4RCZHXBB7Z3L74Q====,ORG1,CASH-MPA,USD,83535,20240401,20240701,TFL7OAUC6DFGPNE6BGOZOIX2QUK5CLHEQZAPCRNHWTKPV2WEVGYQ====
XWGC422NKOWE7PXO5DQ7W4GI5A3VIBLQ6RKVYCOUKDXMTUZFKCJQ====,ORG1,CASH-MPA,USD,86054,20240401,20240701,JMDA7EJTOLJZUN3AWBPHPJLY6JX2CKFJV5VUBVNQRUMPUVUKYDVA====
R6QBZQIWMR5CMFGSSK47WK2NVXMYILOF4ECWIYDT6AHJFZW5UNSA====,ORG1,CASH-MPA,USD,11052,20240401,20240701,FGBK453DIWAQZ4A4NSRBLWO2GBREPYSXXI6NKRQS3CKW6R6NQS3Q====
TCG2DLXJZCTYUVFGSMQMPTAAHIDNI7JLTVA6PKAHUII7VH3QOPOA====,ORG1,CASH-MPA,USD,39654,20240401,20240701,
HKEI2PFRRFGJRA24TNZIGU35LNFJRNNZIIPEPX6FUQSE53VYNBSA====,ORG1,CASH-MPA,USD,77497,20240401,20240701,3UDHGMMCFKM2D5VLNOWQQSGQCQXWCLETM3B5L3U2AP5ZRTRTDSSQ====
5IARDJAOC7XMGA6K3LEUXB6IQUGC6J6AJBILDLQJ6TJADA46S7OQ====,ORG1,CASH-MPA,USD,96997,20240401,20240701,EZLDMU4DMYBHEK26PI3JPAXSERPCXTA4O2T5DRJTCMJIIH3THS2Q====
EFQJWGUKAR2Y2E3RXXSKEHI7TNZBDUFWVITCXM2HN4PK74GDUBJA====,ORG1,CASH-MPA,USD,76853,20240401,20240701,YAYAY6AYOMJW3SR3L6UUS6IDSCP3RW7GGXPYPEHTVWVYKDTPMSXQ====
22MS3DA6MKOBOJMWHIYMDPEL3QMVNMTAS3NN727MNF3I5XRJXYEQ====,ORG1,CASH-MPA,USD,16611,20240401,20240701,HMZRFLIFX6QENJGJWJM7JAZWKYYHKBFT4MKLA3SZ7LY4PKERTMUQ====
CP6QYUU2BYTQT5XPFAFPUZRLJSIWFWPWY3Q33A7TMRIOAUFF46KA====,ORG1,CASH-MPA,USD,43548,20240401,20240701,KURBPVGYZNZLKS4U47D33UQLD2BZOHTXKVH4YZ4M74WPZIEJ3PEA====
UQ4LIMKZM4WAXDDAJIIDXFNJGWDFGTRNFJNSGJ4SZ2TGV5R5DSVQ====,ORG1,CASH-MPA,USD,9944,20240401,20240701,
5UIOSWVTNM7V3E5ORFA2PBCJV5SJRCJ7XNA7JFTWMT46FAUNCY7Q====,ORG1,CASH-MPA,USD,85860,20240401,20240701,2EI3SZ2KI2P35SWOQAWXASVL3K37MTBQWTDQRADMYIZRNTNHPAJA====
VNQYINXL4NWWXN6BDWRRIZH76ER4TNSIN6RZ274C3HJDIOR35SLQ====,ORG1,CASH-MPA,USD,22722,20240401,20240701,
CTJQQUFZIPQOBZF5WAW65CMGQCHFB5JGSUDLZFQ7MOONQJR7VMFA====,ORG1,CASH-MPA,USD,26460,20240401,20240701,JZLITNZ3MIN2H44V6Z2DXM4XI7PX3IQSXH3AUAWCDHCS7XUHYCDA====
UVF2O7CZIFX27IER4RX75S2OMAOCYA663ZWVKRABVELGQBOXYKTQ====,ORG1,CASH-MPA,USD,76067,20240401,20240701,CJ3MYJGB4K6VOIVZXRDYVIV5JWS4ECZH4JF6ASFBM6LBGKDJV7FQ====
APCFI4XYYOUOB3PH73LXW7S635C3XFL2KU3LY7Y6OY3TZYUFSZAQ====,ORG1,CASH-MPA,USD,10500,20240401,20240701,V6YTWFGP4T2STPYNYIDAYZROS6U5UEUA2XOZPQ3BB5H2LCMRSERQ====
UJJDYYO5T6BMICNQWWN634JGVAOHH7TMI3ZCZUTK5KNKJ5NJ7GKQ====,ORG1,CASH-MPA,USD,28544,20240401,20240701,
YBUUJFHYIU3HWIUTXKFNJ4IULC4EKBO3LFZM2QYBTCIKENQKFMNQ====,ORG1,CASH-MPA,USD,31648,20240401,20240701,
2K72AJ74DSSK5N3CYT4DIMFIXHT2G6ZE6JUJNP2BNJIO7MP4LUOA====,ORG1,CASH-MPA,USD,2787,20240401,20240701,W7EQY25OY3XPISBCWBXL6ZHAZA6DQWMBJGBRUJIETGIHAVZDTI7A====
UTAWF4MQOZMHOSEILKEGAO6V7ZTTSLMXS66FT2QJ5HWPGCWAVU3Q====,ORG1,CASH-MPA,USD,1810,20240401,20240701,5GDGFWBXUGZ3BJDJPOPZDPLQ24RKBYV2BTD2KFHL4JY6MHQ2FLWA====
5P57F55ODJR6M4OIPEVVDS2ZATLDCAKQZI7DYH7RQGP2INXQH5GQ====,ORG1,CASH-MPA,USD,90707,20240401,20240701,43VLSGV7EFP6ZCFALVFTIUXVA5S6DCUQL3ERNODM73EIDS6GSGSQ====
CHA7M4JTKBSPIHVFWIEZKOEUSO4Y24T367DE5ZS7SZAZWS5LKYYQ====,ORG1,CASH-MPA,USD,37059,20240401,20240701,GZC3Q4IBZQPEAJDKJMCATD5IQOX3QUWBWPNGLJPMIQZKTAE4MQJQ====
RF6J5AMRPAHMFDS7JPLWWKHSU7QDLU347Y3D2S7XGHD5HXJK2WMA====,ORG1,CASH-MPA,USD,24434,20240401,20240701,HUJBF3AYQ627EONGXIM5CGLULWJY52WUE632OMWK34WM5IKZZUNQ====
VTHAR6ZOWBPDBQRPBUU2TFNWKMR25MBWXYTAZNWQQWOLDLEFKSHA====,ORG1,CASH-MPA,USD,85532,20240401,20240701,ED56A3QURXZ6NJOBMP3EHDLRZOHRCE2UJOA3IF5CPKYQMW2LIE6Q====
GQMAHM6JBNWDUTQT4U2IX3OUTW6F5ZRLFRAKTCB7DYDXIQ3M7IIA====,ORG1,CASH-MPA,USD,18150,20240401,20240701,OLULRVUAVWW5ACWSY4XGCIIKCKCVRF5J6R2777PB6MEXTLFZVFNQ====
6WHUHOE77EPQO5VXSTSWSUHL7VWFZYEEKDUJCCL2MSD6ZSCBEGGQ====,ORG1,CASH-MPA,USD,30648,20240401,20240701,QFVKLVD7JVFY2OI3AHNO5PDQE7JOSHCOBKIY4DG4CPLK5VJN3SXA====
UYCQR76ASJKL2L6J7QQFTM24MPFMEMQHQV2RUZGSM5DXY5LSAZ6Q====,ORG1,CASH-MPA,USD,86860,20240401,20240701,
7ZKPWNWTGQUWFEYOLZODLJRWEBJXRRJ4JYBWTJFEPUQUEZDIOTZQ====,ORG1,CASH-MPA,USD,27426,20240401,20240701,2RVJPBB7ZLNLPYVEPSGWPA4QVF5LOHJTL5G4XSG4WLSUUWMBPHRQ====
SSLEDDZGJIPIFKENDAWFYBP3MJKZD4QKJZ6QS7YVHE6QPHVTHBOA====,ORG1,CASH-MPA,USD,95969,20240401,20240701,LQNSKOFK35ZAHMDOQBJMQ62NBUHHAVZCGGRQTODL5VGWVSNGNUNA====
RLAC3N4TIP54NF7HOAV2RYDOXRKSLRBTZFHYEN2LUMU464FXC6LA====,ORG1,CASH-MPA,USD,33454,20240401,20240701,
C4RTPBRGX2JXRYB4P22MDU4Z5ZG2QYNE3KEUUYHDVVJURCGHQ7YA====,ORG1,CASH-MPA,USD,58099,20240401,20240701,ELMNMDHIBXC3I7AFHLYSILMMAOV2BESSJS6E36OMVKAY54IPN62Q====
J5IJT7YNAUTELRF73KWXXEZMJBBVBAQR4EA6MWPIYRKMVSSEWA2Q====,ORG1,CASH-MPA,USD,83141,20240401,20240701,6W7XCDE4UZMUQ6VE3SOW7JDHVI5Z5FNWRZPLQVZIFT6S57YB3D5A====
242OO6LZHXKOTIR4FKBXQJXE2K4IWDW3KFH5IJPFENPQXFXA55JQ====,ORG1,CASH-MPA,USD,49900,20240401,20240701,
ASASCQPPPVXSVLRB5QVL4END4IE6QFXQCYWM4V6SQIJIB7IW54WQ====,ORG1,CASH-MPA,USD,99040,20240401,20240701,UXJDIKXZQHIDIAOO2SCLFY2RMJ42CILJJHTWMZOTHBIO5STU7VFQ====
ERWVBUZ4TLGMWEHTOAYV4DADKWG3H5VZ3ILUA3Q6447XQ57UKGDA====,ORG1,CASH-MPA,USD,19395,20240401,20240701,
UBPCZBMTUL34VAMHBX5PX7Y2RXQGTZ2CCF2FGBAYXZVAAJYWRRWA====,ORG1,CASH-MPA,USD,61435,20240401,20240701,VW52I53AVEC2ZDDSY5JTQP56ION6SX7AEP3IUFZDW2OV3ODHYV3A====
MX5XILLJOTCFQWSW7Y5QGUAU66HB4DPLV6F3ASOKFU5XH46XHIFQ====,ORG1,CASH-MPA,USD,72754,20240401,20240701,
FPDODMNXB7VOLBTJN4SUU7PDLYUPDRNGQUWESFSODHNFYEL64C6A====,ORG1,CASH-MPA,USD,27289,20240401,20240701,ZFDHTSD4SYCCIRLASFNFBY5GNREIDJQUVQQCXFLWMRKMOS53FJNQ====
CYIN2MR3RINN6LHGTN35KV2SRUZ77UNWHUX27XABLL2UKIOMV7RA====,ORG1,CASH-MPA,USD,85404,20240401,20240701,T6QFJIHC6X2ADUBFULJOGDGUVOPAH5I3C5FGFBALFR2PQNT3Z4NQ====
25HFX3HEIP3NHFAGG5MFVSWQ2HYDJTQNDATDCISD2MBHM4COTCSQ====,ORG1,CASH-MPA,USD,82342,20240401,20240701,RXG57DUZ4ZWW7CZIQLZ46ZCC7ZWFZD2UK6DEKKJCLWKC4NKZPDBQ====
TU3BWIWHVIEVY4FWCPHHYQSLJQHYHVHMXDU5DE64WFHJCMM2HHWQ====,ORG1,CASH-MPA,USD,13185,20240401,20240701,ZNAKRCYNSTVVSTAMJFTX6YYPFJ2VZZ3BDWNNRGBVNWHXG42USX4A====
IWH6J7HYME42Q5ZCUU3VFZTXESKGWE6QP4EBYAKGCK5HVWSCQLWQ====,ORG1,CASH-MPA,USD,98027,20240401,20240701,CPXLL4QI3FY3BMEX3EB2TG5MVQQTJSJ4PISB333TLADDED632Q6Q====
VQBXERD37MBYKVTOKYXYQ26F64NZDZPCVGJEFEFW4B42HZQZMZ7A====,ORG1,CASH-MPA,USD,38654,20240401,20240701,2MTPNWLPOSDF77EG5JI3AOK7XVK5PUJGRBPFSOMNZ7G4Z5MW5QTA====
TS4SPBY2FQA2VVHBUVTYQIINSKRQPD2DGW53FUNYOXEPZAYVRICA====,ORG1,CASH-MPA,USD,32595,20240401,20240701,GU4RIK2J2CJEOFELIWG7N6UH2QXK644RZZ46ISWI3RX2MLCTT5MA====
FW5QUOXOZYZBU7GR3ROYAKPG252OIDJWRSEVVLKIG7CBZXPPBBSQ====,ORG1,CASH-MPA,USD,37395,20240401,20240701,HO53IY4CTTBR2BND2CSLL2WP5OME5MOPCOSC3IDUT26PXEGQUJJA====
FXJLYGGHHEG2YJTFE4XZTCVWOYTKSUAHGD52NVS6P43EWZ7W554A====,ORG1,CASH-MPA,USD,90699,20240401,20240701,2WPJDND37GQHVTUGOFOS4QPF42ALZ7DRJOPLMNZBYQ2LYJLCKFXQ====
5CSFOO6GQ2YSMOY7D3HSBBKIV4HIBZHLFOCG4HZQPGNNAYFTKVJA====,ORG1,CASH-MPA,USD,69597,20240401,20240701,
RWVZJS4NELNVPXAG6RM6TDKZV6RD6XB6M5QS4PECC74ZRSYCHUTQ====,ORG1,CASH-MPA,USD,19174,20240401,20240701,NK3AFJQFBJ3WWZT3RLNAOJWTFDE4CQ2TNR2JJFAHQNUETEQWX2ZA====
TROMYZKVIFV7TYOKAO2QSLFIQN5ZXKZEODMQ3D7RCXKAFVPNENHA====,ORG1,CASH-MPA,USD,52565,20240401,20240701,7UBSMQP6I5S46PTAIVERBZAUIKCI5O4BQOCGG55LDY4KX2VCZQ3Q====
TN6W37ZTNJZUB2O5XVNJE7YMTO6HO6MD72HAQNINH2WWNHN4MUMA====,ORG1,CASH-MPA,USD,8011,20240401,20240701,XQNUWKJUPPHARE5Q5MYGM2JCZMPH3KEJMWEODLPARPI4WVITNURA====
5CVFC6BZJCEPGS63SFLAYASZV5FWPY5BDYL2V7X7BNSFWWQZ7UJQ====,ORG1,CASH-MPA,USD,2436,20240401,20240701,
7JHW3OLLACVZEIDOYLSMCANV3QRGIGXR6AXANDYLY4PHCUIZVY3Q====,ORG1,CASH-MPA,USD,63016,20240401,20240701,P5WP25LHUKR4O5VOQ3I2DUW2FEM5BYPOBNAZR5QA7WXILG3HWR3Q====
UGLNTLXALJK2M5OYS4AYCFGBVR3RVMBGCZR3EAGJFWTI6N7BU4EA====,ORG1,CASH-MPA,USD,49919,20240401,20240701,
HSJ7GYZQHDWNSRJGJRSJWWJ7XZ7W26HKSX4GG7HEXFOJCAEMXRPQ====,ORG1,CASH-MPA,USD,94642,20240401,20240701,WW44KTFGYK66CB2VNDSXA5S2CAR5X3R6WLHES4RCT44LPACEJDRA====
YNZADDZZVJETFQXBJAR7OUVPKSGQ3GC4GGVHC4KX7VCON7IUZOYQ====,ORG1,CASH-MPA,USD,81496,20240401,20240701,ZB5OCK5RL4TJPVG3F6DFIMKE7OAYZMWL6OPFTMZJLKAMKWKWZMHQ====
MWQDSO4IJK3Y7VHNIF6FHMNVISZ3X6MZG7DPSCBZHRNAOX2AAYEA====,ORG1,CASH-MPA,USD,84124,20240401,20240701,QUF5DAKPJQA7VSTC3AZZX53DNDXR3GQX3GDRXIROFLFTECGJK4YQ====
DJWASBWCUYRLTRSOA54VKQ7XCACCGBHDYCK6BFKUU3RH5GGQQ7DQ====,ORG1,CASH-MPA,USD,23535,20240401,20240701,4QI3URW5YSFTJMK72W5IXRC5D7E4PH4MXBEDO4OHZBPJKXOZL6HQ====
4NS2VUQNNIJQ4VVBBIMVMAWYY43C5W2MP75FXPTYOKVFWUXKBTOA====,ORG1,CASH-MPA,USD,54506,20240401,20240701,YFGZXYTZ3ZZDIGE2QISOBHVN4FFILXYKXGZZVI35OPBDAXY24SMQ====
WO4E3ZUDBWJXPEGTHQP5SLGZVKKV36MCI5DYO3ZHIJO342JPJ5GA====,ORG1,CASH-MPA,USD,34263,20240401,20240701,7HEQKQL373CBZSXPU5GL2KRW6W6PCRSXZAB65QNPUUGQIRC322OQ====
