Individual Reference,USCADI,Document Hash
712598279155,DAPQUFREODLWNG4V2BW4QNEEDB7ULEHOWJMX2PXPQQSEO2EWI4KA====,4MEIDIBP2DIBS2WGT72ZPBAFWKM3UWMPNBJMCH2R3FOZENAWHSBA====
283705391110,BAUWYTK7YJ6BO74LQ3L65L36CBEWI2YMGNV2DB5NNUTOI2IPPWGA====,TXG2KILRJKC72FMJRQRZZEB5BOC5WV3NL7KKASPCQRMCR2UV3T3A====
853088880856,G7VPI6BZI3AMWKB7HP6C4CYFBYIJXP4JEBF7ZPTPC6WXJZ5NJJBA====,6HRFDF2NMXVGGTYPYFEQQQHQKYKC6ZXNWGUAKNHW6IYVQAFM53WQ====
554280402729,Q267HSD4QDBBUBM5CYRZJHPHYULPR4UKSJ4NSY37LU4FM6ZZ6XDQ====,NP5PRCFOA7KPJW2QMPWU3FYADWVX3JBAUUQU4BD7CQH34YYU2J2A====
816473737217,N5L4TZSCA2CMXRQJXCKDII7GEABNK6P6JT7RIW7QJAVVWGDQAAKA====,UOB7PVT34UWU2HQ5P6RTGVQYIHLNSBQQA253FVPXUBHKT4XNLQRA====
464263442608,YT74JJ74K4W3PXM6XQJDBSLNYYWFMFTAPLXWYLCH2ARXLTQ5SHYA====,NNHO2FF2FDLYZSYNGG2SQDHVZHTXEA362U544RRHAD722P3KTSSA====
988852182694,R7HG3CRVZVXZVJD7RZLI4GO2CX7IF64ZKUXE5FOOKPWQFWBEDREA====,A6KUSABLHU6TZW2G4X6SP6JNDJCPW546O5U3AFJ7BMAC7MYWVFQQ====
574889945874,ZWLEYDISRFHVKXPRZDEHX2N2HKW77HWKWXA5O3S5CLPVQPQ3SVVA====,6QAXMIOVQH5H6ZFH2LRQPAKJ4X55YEQUSNUIEJR5SJHKAWZI5QIA====
669686076925,6Z3YSVQD7ERCBUH6VFFGKDRHKQ2OBWRRXARJ2E5IHLTWY6NASRAA====,NEEN6EVUIVSH5D2KXP53H5Z5DHJZKW4S6M55T2MX7YKG6F3EG27Q====
818726984404,UHBVD2RADQWV7DGXZNMFL677JPL27V5TNH3ADIYGLTJCFGHAKNCQ====,DDILCIQWMCV2WXAHIJZ32YCA755NFZDTCATHJY3Y2QNORSY46NCQ====
123344551327,TCAXAB23I5IWCBPKVZDJO5QG7YEAS4HZWPSAOA32Y4HN5WHNHOTQ====,ELJUHUVX33FCQ7EMZKEBUS6R5KJUJ44ESX2TWKO3CLNGZV4UGPNQ====
977794245719,NSBAMFNY2IWRGWT55VU5R3BDWMILBU2B7CBZLD25VATPC63GOHXQ====,FUDOM6S2A7CZFHE2PXX4PR2XH3BV5GWOXFXLHELCXIU5WURH4TJA====
233703981053,QKI7YCSGB3QQQMWY6N5VBZV3VOAFV7XLHUFIKG3ZAKLAC3FYDABA====,ZCKFMSJ34GQKBSOTFKYAYJAZ6XVMWZXINPI5RJ22PG4GEFGQ22GA====
620654705251,WNZO3GXPFBQXR3WDM767FMFSPZKDGVOKIMUO4BLG2T7HVTKH3TGA====,NAXJTT2RMBJ5B7LKC4VFWJPT2GM2JE22EEQCYNF364TESJ7RXD4Q====
619447934780,GJUVOGMCJRGQD3YJQSWTKQXDZLPZLPNS57W5AMFWBKLRNOUXU7UQ====,OPDO2OVPGGQTBPMHGTSQI2I3U5RQSMHT6WTFV2NTDBPKCTCJMJ5A====
455218296190,T6KKIUGJLGMHEUSUURIYIHFYFUEN745SL6DSAF4577WHPBHGDLVA====,PBOJ4AOOA3G7X2EQFVFVB4DFEACL4SCJOVJSWTYNTOZGNDOY5HOA====
724706777413,M4WX5MFOHUYUX65724LCNWQTTNPIRUDJOWUNXVULAPO5PG4M6VMQ====,HQFFLLBVKRLGTELDSJJ2NQHO6AV73YRYOZ6YDTBS2MPOC5THEQNA====
278465007801,GBAP3JKPISISAHYF3EJTQ5YILQWG642TOF4JRLLXNI4YHN5IUFRQ====,AHES3CF3ZPUPISYKENEAXNJVJPFQ5Y2MHPVIOHKJ3SFQZFZ6XL5Q====
546731735531,GXBF6UKGZLCAEHWY65GRJP3KASFU2FJEBI3JPTXUPYKA2AIO2QMA====,ADBBYMZ52AMVA77JGTHPX54LMQN34IWDKFF6QEH46W6QIPULDYDA====
656568278551,XPC3H3KY2WT2MFUYPUDHZAWCLHNT24ID73US7PKOHC2C3ZJ4X43Q====,NE4KRT6WXGZ73MGSFOGYVAIDNK3IOROFJ22EQYJS5WXL4RUKUK3Q====
304206747140,YRG4W4PNMSNKVQ3XRBDY7TSH7TPYTEX4PHFCYP4LDOB5KSJJHIOA====,AZPROIWO5UEADVASK3WOGQW7UN7XUVEW7XEMMG7B7R4KRWVYWIAQ====
991317842254,PLH4KWV3HD3DCHV5HSOD7AT72Z7YY2IOKF53R4S4BVJTJC4YF2IA====,5C5R7IR6S7ZGCSJVFRXFQ3VI5SIEMZVWT3ORHTPFFSO4IYJ7RW7A====
386903752871,VAJKCOHO6YWAQOHWJIZ6UQFNQRFM3DQK2WV2WU4CLJ2MGKWMKH4A====,MJPWGZLVRDMOSHOI4HSW4S7TPF7C4QHRCOTY3OU2AK5D4CH5GEFA====
213079537603,5RD5SN5OGFXU6MLOSDDCX2WCO6VM6Q5BGKIHMKV752OTIEFC2MIQ====,
696671798400,MTW4G2FQJY3IPFYBUCDAD5M65LGVKW2W4P75FVG3P3NTCF3LDNXA====,OON4GORIW4NOC2ALOIJEIQ6VKWOEIFVY7OY3QZCUTU57FVZSFINA====
379113165891,E6V4DOOSINGMBGJWQLNNHTLINLOYUBTSUYKGGB2V3UWI2WYMLR6A====,3YB772JDV7APBJ7MPIQLRVDQ4SKVCONNP4CYT27OHD6A2G6LKG7A====
174101079355,5CRS3G7AEVEWG246OJD7NNP2KS5IYMAOK2U2DWGZ3Z4LZH3CNBLQ====,
714136706528,Q52M5YXYIAQA5KN2T7LCARNJSSFFP2CPLO4BMHDH4QWMOKXBKI4A====,BNLXF3TUIOK3AGUMDDTT5TL6HNG5WZAFKXCPXPPLUYMMCRKI3PCA====
438223556481,3AMQNL4LW3UB2YSXRTSR642FCMRY5FNIUW3FIVBJXXIOTPPM2LNQ====,QZHL2OLCJS4SRPMUS7ABLKSPTEY63QGE4V45LV6UESTC77OATKVA====
502865445820,LRGAGBC2WUESO3QAL7R24IWEI5TPKCL6T4ZBCG7FVTPBZA4D3JWA====,GGLVZD3JPKQL67246EYWWWG2FPQIBNQHLXSDTR5ZILUEMB3ZVLUA====
595339154788,UKHASZTGGU6PUN26XXWZPKGSN6OKZURIPVIIVKOJCFR4Z7CJOEOA====,BBJ26FQDMHWKQ5JUNXGEG5DN5VMEI7JOORWKQ3TTYLKXQ77GTCKA====
636711025883,PSLIAJCQJ5WO6A3CNLILR3LMVNL5L4INJQFPNWPVWDG4ZWYCB6BQ====,KDPC3ZUINA4PBBTRCGMGA24JDSOHIPGOBXPILR2G6BK62IBIMTCA====
541476779317,GE7VC3ULR7JDZ2GMKU6PMFLPBXFHBXHD7QNJIGGWZ3YOBXVJ7QEA====,65R3VA4ZQWESOLFE7DPDNQIHDMUGIWCHWXT43PO43NJ4XIRXVCOA====
176951034114,KBYFWYJWVHSH7PPWSGJQCHE46GPQ75RIVYC4KIQVRIC5DHZYXWKQ====,2WSMYN4STFBQ4ART45DIZONR5TPFX53HEAVF7SWLL2ZSAMUIZCUQ====
999342370013,34BYWDKXIKJ7WXUTEMBQFY2C2PCDRC577PWIL72E3QTES5UXRA6A====,S6ZBHHO75I2QMJZSP5TCLD32CRTJMK4XKOYX5XXDJGYFXXM6XDGA====
392955986092,42CMESK777YD3D6F3ISLP5A3OEJURPNTUEQORY34VG423MYB2OGQ====,2OFVEMWTGYGRIKC5MJI7JMPG5VHK3B3FCYUP663F5277FVTJHX4A====
489963623583,QNDEXFWMQD3K5KAMJWWUTFRQMOV6RKDT2VNZEJYQNPZ57DY6DSNQ====,KW75SVCSDFX6OMJ62SKAI2TIHMX4UYCRSN7KZG3SI7HYGK44YMOQ====
616494047667,U23HBLUVPAIXKD6YNMA3ZJTJIK62VABA5DOTCE7N33PVFEHR27BQ====,YR6742YELXWLREVBYZP3XSHDGJ7NDDOXBUKNKVFWX5MMMQ3CNJ7A====
806171199925,JDZJXWFVLXV7LTYGYXUELSBFS6YU3TFHFK3XPMBF56GXDQ2GCT3A====,SDLOYHN4JT7LNLZOAUIKDFGDMP5JEC4OD4AOGEL6QGJQYWBZ2LAQ====
184939001162,UHN5WL2YYHXTRANLNAJRKNBHQIZIH4SAK7AE32SXLDPZMP25ABQQ====,A55VTZKFL6IOEZ6I4P6FLXJCDSCI2LZWLCHZHLVZJZGVMNGD5IJQ====
151137097688,XB6ECARHYV55BMX7WAXPSVWNMWVWVBPGZY7UOYIR6P5UX272BTIQ====,F2JICKNFFAQNFIAAAEPRQVUPEY724NSESUOSH2ZPYKKLZLKB6T7Q====
715485810106,6S2OSA2KLOVYO52DL2C5V2OWATI3PR23UBBYOIHNYQHD25BEGO2Q====,
336543911931,BM5W3UD4X5SOTMF4I5FXW3OKNLJRZTWPKGZSKHHQC3VF4VD3A36A====,TSIJ7Q4HLJYV2ZLIDZIIVTOP3N6DOWYGXPHXYTID2AXD7MYLB52Q====
535193538080,EIMWSSP42CN6ZDIJ57TJOLQ3BZYAIWH34WFEOQZIPMSOXC4GJYKA====,CQCP6HMJYMRBOIJ3WJ6IFOSWQAJDYSDX7TGSXMPKATBFX5XMBV3A====
693687232806,NOYOEOAFMUZJUJHYN5L3ICBCCX3T6EM3I3Q4GCAHEM7VQJVFC7ZQ====,GMKGCWA7LF7LJIQOIALSR7EXBEDODCWZ3ULDHEBHCNWHZNH3FXJA====
470312020374,ZVGENBBAKACNMR43P3D5EEGY4MN6ZAUFRGBUFRVOCRPSS6WJPUYA====,JLFI5LME7HEHFFAWK6RRUTVJMOSP4647KHUHYVMO73BHNUKCNFMA====
986463971402,27A47QBU7WWTDROUXNOHTKLFCNKAJNHQYQ4DI3B3ICOYJNKI3VFQ====,PLYOS5BXTCGGNPB3HOUAUD6VBYACZMMITRUBFL2KPHLNAKONBQVA====
351374247717,GUBJ67HQKSRRR5ZUZMEQ6EXOARK2CUJWK34X7Z4YDQSCFYQFDD6A====,MNH6M2H2YBJSXX4EQ5LYN3J7J2VS54IMUEE3VFOGKPIA2GJ4CCHQ====
729776131822,LVHN3H25AGVOQ5NW6DPSFFZXQMLUOG4HN4AXXF3MFKTHRJXCU2LA====,
508308691929,BRWLLWI3S5GVZUSGHVDJFFRK7RJSI3GQOIU5PDTNVRBMN65KGFQA====,3TTTORBWIMDNNUXGBVOA2TLJZGJ4LU5O476JQC6B2PV6JZ6HUZPA====
979724804859,ME2BIXBJZYN55DEOTCHNK267LZMMN3X7BZ7N24GDDDHCWFI5WF7A====,5IPLLZCF4P62KCGH5W5LNLXPQOIF37GDADZVKVHLIJH7CGLGYMTQ====
793242388351,2R6NGBBOARBMJ5RQDBGAOH6SSTXRA4Y5STBDKG3CBQSKSBL4PPBQ====,GX7HLI35G6VIGR36OJG2YAEC3GTEUOEJHSWFPWBTNXLNDLPUJ75A====
385767513028,D5I66NEDACGZYLHAGQE7FW2YQJTYTTJYHS6XWMOU52ZFYM3CZJOQ====,PJX4U6ZNZUPICPUSKUDNFLSPV757T7ORHYKC5NPRIGI27WLJ36CQ====
275903836752,HF6BSQ64D2QEQJLCO5OO54ER3NR332V46DNJE42LP7EKEVRHVXIA====,JJD7OEMVR4ZFJTRLCCCZVW64FBGKR6YE67C4W4RWP4PJEDNW63YQ====
858637910063,GNDZ2FE7EYDCKP7PVESBXNY362THHT5WS26A34VWQNEEU3IOFSZQ====,
738688125788,7AJQAPRLGOFDAAUMYU4ZPBLQ77JUIAPD6YGFB24HGA3TXHTUZLKQ====,FC3EHYGVCKLZR3B6HZGO6HIOXEQLTHRZZWR3UPXEFAOXHFYWF5YQ====
531507004096,2NZDIFE67MKSUBEGPYG2VT6PNNQGN2MMIOV6CKDLZYPGWRFWGOGQ====,CXVBEJ45TC2QXVB5TVJNR2EYG5HQU6H4MU2MROG5LII43GDUHP2A====
265190408469,5D436AQCZADASJMKGJ26NCJ6CLZYCLV5WEUO6TZO6O6TXAFHTVIQ====,
779980372638,ATWY6EO46PGX546GOV5MKWOGBIR6V2UEBFKGRH3XMNT64R7GXYIQ====,
453424148876,23UPKUPQCXBRFLRN4H6TAT5CTAHFDYWUBQHD4RV52UCCWWSS7YIQ====,P3WSP55H4VGRHDMN3L4VFPOUFTKD3V4IHDOLMB77P7Z2GYUGX35Q====
361899772425,IEUQLQ3XB2YFCK3NPCCAYNGRVB5KWZ5VUSBBCP7KBYAN4GO67OEA====,EHBVCDMXEUIQB3RSCT5GACB44YECI2FCWDHLNGSAC6J7RFSNCS6A====
425663004432,YVKDAJ6R4ZIU4GQIMOYM7CVWZB4ECSOC3DNCSX5GLWX6EBB6LFOQ====,JRBIC3RLZRP4EKY3CUHODCDJTQZMST4IDWRDJHMOTDELCYVPLUXQ====
938835201364,HMTFT6QKVPQDIZ4OXBSVPYMAF7ZG3G5KWZIV2FSKI2EGP7KSGDIQ====,UP7B7AS3KIXTOSMTT4ELTLCQIFIEIZUBSBYYS4O5JNLCT2JZY64A====
256727343609,5FISC2S3G755LNAKT7EDHIUFRKSTWNHM45IGY4R3EXBZALIS4RLQ====,SMMFOVZG5BAQMXVIQI33MWV4IDGJNQMZRZNOEF3V5TZ72GXJMK4Q====
886275292261,OPGGMHN3LWVPFVJKXFSY6B3J3CZPMPUJ6RXVBOXV2CCG727ME4SQ====,QG2IRGT4RCEU2WLGJYBDQ4NK4DFYS4N5WDVTNB3RZJXE3QAZVWFA====
260972802654,5SPVGZWOCPPNOVI2XJJELKC23MBE4HHG7VXU7CUKH5EJDP7G6EWQ====,ZWYXVICCPRYZCA2VALLCDH3V6CE2CNESNIKOZ7WW3FHSPPK2FR2A====
390787987473,2UR4O77ZK2ZMGB7XTXKT6N4TER7CXLPEW6WPPICH43G7SLTVP6PA====,6BMUHUHJHJOC4LCNT4PQ3YGGAFV4TKCHBDRBMKXVFN47HKP7QO4A====
576852418028,4JKMGCBJPAYOYXD2BQYOXA4ICQ2EOI3SWYWZ7ZBTFWGZOS6RPQ4A====,RNH37SKYYXDGSRDW57ITDHZOZZPA53W7PW62WRUJ4VPVPH72AYKQ====
658291356865,HRWO4AEXG7RI2GGCYSOHWG5UUINDBHDPIFZHDJN3OZZALUUJOFNA====,
850348825923,3QJA6GARMC4NZ7OPWNQ6ESJD3NMJNYFFNWFHTBLEY3ZNA7MGQWAA====,5VC2GI2ZPFC7YXQEOHIHHZBAYMKZETNUK6GUO5MBSYMZILZO5CUA====
675892966899,FVE3I4DO32FPZZBFENQT2FKYSMDRU23WHJQRB663CVF4XM5DPSZA====,
445216640415,NQQ5FHD44MCB6MN7QILCULX3PIMWKSX5RS4GI2FIRFOFIXPAD65Q====,GCYIASW6NKLVAJWRI2WHXCWGQ53HRIUAOUHZLSZN2IQ5N6KNXSAQ====
339417649192,J2PRASRULSDDXRZY3NRFXRQ52TL55UUB2KM44TZ6AH3NSJSAMOJA====,ZWA7I4JWTSRSNYNWBQEMMHEGE3QLHE2X5OIZLAETSBPS4ETP22DA====
376580862901,FAIFJWS5NTSKPRD43QBPLH7CQFN3VBG45KTPHGWV4IURVUPGD63A====,
689882506931,EPT75DHKCJ63ZJEEBVDERBC4J7G4L2H3I3BEXD2S4ZCOYV3O4C4Q====,ZUWKRS67ZKCYT2GRLA2UXT7BCNRGYLPZIXVEINFAX3DC2Y7VW6IQ====
412222341492,R6YQI4FG4M2JLTDSA6XCWAYDA3QPWDLI37IHY3FFUSLMZTKHI44A====,
466174142972,BZQHZRFCQJWQATKZA7CMGBSEFSLXQ3JXYSLMM5RECQAMEE25DNIQ====,IKGLSKLKTH76KAUP5WTGLRRAGZICAKXELO3YFWIOMPDTBXEOF2GQ====
687984183913,Y7PGQTYRTGOTYAMVJOLCRI6JPO2ALURJHSDYYFYYEARQPRXPE6AQ====,XF565UXVBFMAOWRCEPI32IFRW7IFXSNYBCFFEMIXONRKICPQVW6Q====
465547276767,LNH6DMC6PMLKA3OAAMY6OH3OX5XI7JHLV52LGKYUMEMBQ4SD6XBQ====,AQZUFXOIPW2LXB52ZWUILQMFHH4TUMDH3CLM7XTQLIJSOA22LM6Q====
210196314525,HG6TJ64N6AHKBWYFLDMXAKWV27ZWX6GFKRDEUDN7SYFE3CEEGRMQ====,NB7ZHS72VNEDDWUULLVLAQTJOMU7FQVS3HSIKNJVH4T7U5SN3D4A====
142603329778,VZJMHZK2LQ3SFO4VNP6VYYGZPSYISE6FTWMNTKLCD3O5IFJE4L6A====,ISBT35TJP5EYYYJBIRW7SGDZ32QLUOTZXCZ77E6CDDBBDLV3Y46Q====
891692094167,2OP6ON5FOQZO2NTMQW3TSLXOEDWJJNU63I2NDOQPAEDQX2EQERLA====,556RFI2FUYTJXOKDIOJWRYMT2I26MKOTVY6N5DA6TWRLR4LF5CVQ====
988119862455,I6KBVLNCRKENXTULVV7PFQXMSRH5T5O6ZB77GVNO2WTPVGZ4IL2Q====,OVLBL6IIMXEDE7UMVXMBVKCQGTRUMKFQSNVT3IYI4OD46NK6FPEQ====
127073197541,62D7MJIBWSKKA3XIW72NURZC3KAQWSRSACFHRPWPV772YESNNVDA====,TPIS363Z4A3MQ6XDZT3T6IBBEUBP2OPK4MQXE5CYNXGFGCX2357Q====
975053875990,QGT2JX2JWXO3PVKLZVT7UVLIKKWAGNPL4AAOLMZBYC5HCTATV4RQ====,6MJPE46LKLK4CAP6HCT75ZH7RTRPJ4UWWWTZ4NTTU6QWHQ42VSQQ====
200050879339,NSJC7FKSLKZZH7SNGMHYT5L2MEKLPVX6IGZRO65XMILAPDP2UWRA====,47JURP4UNKS3NK7XEPO5PYQ2M6WMAQSYV5GMXFFJ67INA2Q3MLYQ====
946263892419,HT3TY7BUDA7UK2JM6JLTFIFSB7KAGTEBUTLMMCR7SUPA2AKRN42A====,HKPZFQBXRQ4ZPFEPE3TFWYZMVFCTTT2GVUM6KNYYBPB2W4SRCFEQ====
179954487613,M52JL72FEIKHFCV7LFJXESX7SMAWKOOGSCJNBE2AJIS46TSB7JUQ====,TZULETD5GL24MHDYMPPLUXRJFYKWJB5HRYKNLAIXSSX5BMLQNMUQ====
812039831357,XEMNF645T7G4I2GDOFOSQXSZQ6HEXCHROBOMVYX7KE5W3XYHEX6A====,XXM6ZLHFTFWLDCDMYEVS5ARMHZXD3J5WMCDDODR7P5OZNA5RVTHA====
180455885907,QVTIW76HVIU33ZUFIPU7VFKB7OJBM2O7REQUGPHB3MMAAKZAMZVQ====,
587107145575,BIHEDTXFQHJZ5ZNAY3JH6RERRNV4KF7EUP5DGN6GX3Y6OWGD3GAA====,
384451777646,7OWZKSKWSPUPFUKAHMIZLOCGG5CBBAF7TBS6K4UD7HDTJ7K2XUUA====,YXF3RGR7JPMDB4KHS2D5ZHWGNY4OVXPD3IC2G73JHCWI6BZXXDUA====
161369069486,S3QCU4DFIIJ3U7Q6UA3XLTBL4KX43GIOHWKLU4JPSUPAAEYCKEYQ====,MD7MDEMWEJG6WEXWVWL4NCPLEN4XETICLEABBVGLTOZCM7V3POEQ====
845120525995,LBM7H5XXNC57RSKLGACW5NH2M2LDB4R64AQHQXCK2C3ATPL22NHQ====,4OBUCAWLRK2ABWEEA2XEO7XSSGKMI3RXB6FI6DV7RRPNEYJSL2FQ====
713776564475,LTI6NR7AYGBX4TIPXSZ7SXTR47NPMTVD7K5KI7FQHMNPIKBA6RCA====,
671840832544,PAXS23WUOHNC6RLJNQJON7ZTZN4RGAOHWEMJLV4I25UQ4MGIY5QQ====,ZNK4T2WU5IE5MUZQMTUWB2XA3FMPB3KZ7Z2SVWWYB4Z4JMWIDNTQ====
710475028437,IZ7X7XI6UPSTZHEKW32V7NHIUVXH7F3NUJ3I47WJDXLZADDYXG7Q====,OMZBDNYTUBDYOG3GBTCJWY2T6GFQUOCTCVPHYEFRA7UBBDJFSLXQ====
573942873988,LULBH2XXLNJH7VK3NDHDLNATA5HTCIVZEAQLKZ3JIKXLOPXR3XAQ====,XJ62NXJHDFWZ7GUBVTJSMIHFYOMVUTIWHCW3NLT2EQUQDWRYHRMQ====
703645576271,L5SSKI6YMQHMXGLJ2STWJMPPBWCJHXA7R5UV5MJYCSLLO5CQQQAQ====,CP4RMKS6JCQXQLAXF7XTPIICMJKNKOBPIPJFKTFUGUBWHFA4VMSQ====
532004697401,NOSKO6TIWYPGKKRGD74QQXI7VOIHTHC74EYSEQYHKGTVLPUNYWRA====,BOAOEQG7KZYCPZ3YFCHDXTGY2PBPVSQ2MJDUK7BZNVLMQCY6QUUA====
100239583786,VQ42JKGAAE4OPBYOJ2UHJ55QMOM2JLC7ZKOE5CFRGHLV6DIG6O4Q====,X5TPJJP2T7OSRFOGLT3N2A6ONLKXFJH2SAOI2CLDJEJD4UPZAAKQ====
527620292037,4FZXYFTA2KELSBFO4LNTHN4QUWRCHCMCAIGS6WHA5DT4LUENFRBQ====,KGFMO4G5TFAKAZ44X7CCNUOJKXRNXFAR5OZN5BE565F7YWSDEHQQ====
466825713255,7S2ZO2KRWOUVK5E5BY6R5P4QCY5KNVWNWKBGAPTFYU4DBEPN5PGQ====,6WFVQIHGRLAACOFZVLZRZ25J77F5RIXBHDV46N2C3F52UKLFLFCA====
720553920506,MJ4XJGBIDFOKHSHGDUVFEK6SUKI46FK6QTRDWZZ3GJMW5PCVAWVA====,XIYAJKVVDWGUVPVCRJOOVSVNTD7I34J3ORSFB65B2PZDFGL5TZUQ====
447993459542,JK3ZROX6RX6DXFN35ZKDLH5WZVLDGJWZPIFBLGEKLQFF4H4EKGUQ====,7HT2ZC2HPSLDRKBGGMTBOGNDRR6GNVI6CWNLU23VN7KAU3AI3P5Q====
894323170088,XXDY44BS4WFNFJCVRDMYYJ4JIF4JHUA6QC4UTYZ3DA3RCDWN4DZQ====,MNCGWP6RZC5FBLRLTPPZMIHW62AVID2HE3LFOTZ4C2NOAFK53FYQ====
386883647531,JSSI5YW7QY2G5Y264XWV5BAVWYOCDZC64YWNSISZKK2PGAX3AW2A====,3LMR56MDHEOLXWY5AWX3EHYG5W5FWEWVX2POMSW4U53UJAGCSXVQ====
550921325546,UTUEILCFRIQRL3BL76UUTO73DA263RGODY6X72RUW7EFC3O3AUAA====,XL22C6Z7XARLQIRP7I4IGIIHC2NJNNS4YACVVULHLZGKPOFVSHYQ====
464826004310,5JRNXCHXBNZKIV77JKO3ZRCVBYS6DUAJFFZS3MOPCD4CVPS7YY2Q====,34FLS3NSVNMMTNOEKR55OSMCF274FHRCBJT2NG3M4RB7FWKSBQKA====
342723577716,4NRIVT6STMY7ZE3RCSY27IQARCVWHCPTAE4YPV6CZR5XXIDXWRSQ====,
455216867719,XBRIDX2SGRUUVSSNOQ6L7G4QZAHYVOS46OUCO3WFD6DPP57ADGIQ====,7GKPVTHZFOSU7PHBHJY22JGV4JL2U4ERGCUOCWN7PJ6OD6MHY7VA====
108121732672,2WPYYHGOTHGVMB4GJTPLX66QMCE5ZEUTZFGHC4T6BOP6CXRWACJA====,
980442200844,R7PF5KOAHCFTRW74S6ZBJ6LD23RLLCH4RDEBME4EG2PVXVTJM4JQ====,I37E5TVPIS5V7TAZ4FRBKOTHAJUE62MILRTR5WIBFB2KMVXW6CCQ====
100309774017,MN742JIRPOJOHZ2K4MBX343QC3BOIFYJ4DBYJEC3GJS7NSIZJ7MA====,URWCNJZ3ANJNDV2RQ6V4KBW4CN7XB7ZNQBPIHABWS7ZIFECFMIHA====
210805752382,P57GMFOAWG4CIZGFENJ5OTJ3XRSAP72WZM7QUEOPR7PZ3OGXVANQ====,
253292319309,BDB6QHC24PI52DHSMC44T4LN7LMEI4KPNC2LBWPNBDTNO7QNPGQQ====,
496069656875,PIQOVC4MVYA6KINCI2G7KHSXNQJIYBOKNNP7CR252OEOMT6WSXVQ====,CAJDO3ZPQJ5BXP52QXJNUCDRWVANU5EYGDI5LK3XWIG3SST42PSA====
455517804430,2T4ILJMKYDMQGHTE3PAHREVD3GHWG62IMGJBD6QCW2NJP6HSK55Q====,QYKVHJWDGTI5JTRLZS6EJXJBWXSU3TUU2EOVKZZ4VCWWBL6ZNU7A====
267703305456,3G5WAHGSGLBW3Q6776YQNGBDGIVL6F3OUNKTY63GDFFU3OEDQVSQ====,RL43A36WXPVRLLU4UBQ7V3DEMOEZYV3VSCX6T66JIYVCLEWXKWSA====
339889684017,5SNNEUPSBGF6SAIV2WOBERSUKQ5AMIKRHVZSGQWIP7XXXNZ6G63Q====,YXQ7HSTJ42CDH4OACWRMY7D2XTI24AOBJ6UBANLTFHSZDZJJECVA====
632534913736,HYU7SKPARMSGEXC5WFWCAWLBP6Q6CYGKJITBNPS5M6R4WXB7TR3Q====,JAYH5HJKVU5W3MIU572PYJMQSS5KXJ4ZYKPT2BMSW74AZ6M673WA====
240326138055,ZQA2FBNWAA2KSMI562DXKM3ONYLAFJFSW5LCVIFIQSVHG754P77A====,FM4XP6Z7F5HYNAHFBJZ7CTNAGM2IRVRL4DKXNAFCNFCYPACZ2VVQ====
629043482344,BNPLQ3M6I64POTOCJUVOREGA7N6MQE3OKN6RXEDO3M6CT5LGVQFQ====,OTT7PHACWQGTGXV7CS572IEZ6AAPO33KGLFABDYBQAKIWGJYDT4Q====
117260316076,EV26DTQJBQFKZLUNQD2W5Z4KS6CP5OO2NAQ53JNAKJI75MSFFJRQ====,
434310334232,MN3777NMT6WD2PKX75LXGUVK2JM6O3EJUQAXPJ7WWJT7M4B64IEA====,NHK5BKBIB4WFC2TXLDKHA267HMJBCH5SHR4BAQ6CRSCWBMUSEYKQ====
257375194999,DNWPOZUNMBNHA5VZ4QRE7V5MSH2NNMOVPSKWYRA57EL4Q66Z4VFQ====,QBOLYTBYHIXL6QOTJLWNSTHKVIDAMBPESFVT6TQM57ZGP73ZEECA====
935148576634,U2KYJ5DKXBN3VPTAFZ7CY4Q4QOPNRQ4HZOWASABUEDZWQ256VIRQ====,GQZFJA32SA7IUJUGJIXSPKNICPOUVELCFTXFHTW7YAZ5AD7XAHNA====
825232282764,BEDYOMQFJ55W6GRAJ5IV75VHMMTYTWFCMMID2VUHOLUNRRCYNGPA====,Y5YFUIUDTCG576JGWVBWM4Q55XR2WOS2EQJJGPKQQX4USF3BKL4A====
352708902988,AKD6EAATIFS6DGTEUL262FY3QAWKLRIWNMATDBDC4YERZ5RIHNEA====,K3VRDEJZCKYET4YUK5DQTYPC7ZTDLVB2PB4PGRAHZWSVGQ3NOERA====
856191924748,HNHP7ETMPXIA4M6V6DI766BZRIJFMPQ5M6DAMSSFUM2KPJAGIQXA====,IMBXQCLMJNW57FV64223K2A5EXYQLJHM4JE6YHZ4T2HLLF3UCSJQ====
505175276158,6S4TCBJLP4TH2E3CMJVAOWHM6FWE7WBE3WFBOEWLJIRC6DU6AVOQ====,
612550165467,ZO5IM6TUCTECZ4S3TNP4CH6TPCHK7PIC7XBDSAVROTI67FYD37QQ====,NI27E7JOKIL6IMDBHEDHF2Y56WKNRPCZLUZCYTFHOFCMX5KF3JBQ====
875317578816,KBZAOVIP6BRJ2G554DMHUSCKM5NBAMLRML6QFDPYKUJOZYBJA73Q====,EFKUXCBZZDFPFP4OFMYVM4BIGDJB36YJAB4DLHD2PUMMP5CV7C6Q====
955688554669,OEJBDUPLI32BQ3FYJC66IIMVGIFTSZMAGIIG54VGAOHI35JORBAQ====,6QNZN7EVMIE7HSIXQO32YXQUPSXWBTZDTYJRD5VZTX7W7QOYFYAA====
